"d10IxZPirVJlOSpdRZJczA","Caterers","1.8713299","Arts & Entertainment","1.4484721","Salad","1.4375304"
"7MNBIoGznDHhC1AfxGWOFw","Home Services","4.189157","Event Planning & Services","3.5725276","Gas Stations","1.5175688"
"Gz9SlLqxS6wnxPvgdOQNrA","Nightlife","1.8697633","Bars","1.8666048","Venues & Event Spaces","0.8906617"
"wZukjLaf1V2dLRQapZriw","Bakeries","2.6879673","Nightlife","1.4402274","Gas Stations","1.1691363"
"DymZ5vpm7vkSsR4sflw","Japanese","3.4456317","Venues & Event Spaces","1.2383645","Asian Fusion","1.2349248"
"cHdJXLlKNWixBXpDwEGbA","Asian Fusion","6.1974053","Chinese","4.088782","Mexican","2.2202091"
"QsJ6orXvVB7xzMpqHzSQ","Cafes","2.403227","Venues & Event Spaces","1.4380361","Bars","0.5948093"
"VLDFjeqpUgWhnVuB8GuEg","Mediterranean","2.365695","Coffee & Tea","0.97658926","Salad","0.8364596"
"SurnOSM2bVVN4Js3G23RQ","Restaurants","0.51715887","Venues & Event Spaces","0.49182403","Salad","0.45008728"
"utIA0LyQmwP9DRyxUe6qQ","Breakfast & Brunch","2.4184995","Coffee & Tea","0.97862744","American (Traditional)","0.38904124"
"6nKR80xEGHYf2UxAeCug","Gas Stations","6.7937307","Caterers","2.5330286","Barbeque","2.0092695"
"3l54GTr8E3XPbIxnFsAA","Burgers","2.3809056","Cafes","0.36140865","Gas Stations","0.0"
"D3dAxQWuuClz4MambeHA","Bakeries","3.120009","Grocery","3.0841591","Coffee & Tea","2.294119"
"OgJ0KxwJcJ9R5bUK0ixCbg","Coffee & Tea","3.8254638","Bakeries","2.4583104","Cafes","2.4336429"
"NJ0RzuWd5xDqfJejYQZ65g","Burgers","2.2536209","Chinese","2.0283465","Grocery","1.1539993"
"LHyj66waFlDcw9UToo27JQ","Seafood","3.1101785","Barbeque","1.2452432","American (Traditional)","0.9154206"
"fbQaKW0Lte0JQopbnjdKg","Mexican","1.0876349","Gas Stations","0.0","American (New)","0.0"
"KFAJsmQ6GnHxyfmv16s9VA","Arts & Entertainment","1.9805421","Venues & Event Spaces","1.3114411","Event Planning & Services","0.86794126"
"sJNcipFYElitBrtiJx0ezQ","Burgers","1.6197612","American (New)","0.6342802","Venues & Event Spaces","0.46164712"
"VMr8sgoQOW0fo0qVJENajA","Asian Fusion","3.774777","American (Traditional)","2.0978718","Arts & Entertainment","1.6798853"
"N8uKQ5Vdb1LAhqXT25Rg","Pizza","2.5848222","Nightlife","1.1801295","Home Services","0.7633412"
"KuQkfSUTwu5LIwPB4bvg","Nightlife","1.6123557","American (Traditional)","1.2844844","Mexican","1.2757337"
"0FUtlsQrJI7LhqDPxLumEw","Barbeque","1.3475708","Burgers","1.1026337","American (New)","0.49236414"
"Ja4stXdNYr39u5CZHMNtjw","Mexican","1.5762225","Arts & Entertainment","0.99224275","Venues & Event Spaces","0.12061803"
"JIETwXSEGIHMNyxZVEnNKQ","Sandwiches","1.3902773","Cafes","1.2832052","Asian Fusion","0.8580369"
"rhH9sL3XGFpoJXcxUpEWA","Burgers","2.4610064","American (New)","1.0941263","American (Traditional)","1.0941263"
"L2p0vO3fsS2LC6hhQo3CzA","Breakfast & Brunch","2.0063682","Home Services","1.254768","Coffee & Tea","0.98165226"
"AhPmh0NaRDbEYyhd9egzLA","Caterers","2.5330286","Mexican","1.4356799","Restaurants","0.46845517"
"cTJjTKz2huGZElScC2pSw","Breakfast & Brunch","1.0175025","Arts & Entertainment","0.42991933","Salad","0.40360036"
"pSQFynH1VxkfSmehRXlZWw","Pizza","2.3499014","Venues & Event Spaces","0.3343003","Event Planning & Services","0.23138426"
"uSJ5QUwrNquL9VnXwl8cg","Nightlife","1.5675377","Venues & Event Spaces","0.8933281","Bars","0.6938416"
"mPfdYJj4d5KBPINDkaZYQ","Bakeries","2.6879673","Coffee & Tea","1.1757053","Venues & Event Spaces","1.0058233"
"CX86HjLmfK8ix0xe5LwiA","Nightlife","1.8697633","Arts & Entertainment","1.4197874","Event Planning & Services","0.94051075"
"3C5Z9homtzkWHouH2BHXYQ","Mexican","1.0571237","Nightlife","0.877904","Venues & Event Spaces","0.7330518"
"ALn0fUsn3n0a9WBcjhhg","Venues & Event Spaces","3.4311225","Nightlife","1.8697633","Pizza","1.1346394"
"z6reuC5BYfRth9gMBfgQ","Breakfast & Brunch","1.1098404","Venues & Event Spaces","0.77633744","Event Planning & Services","0.5563891"
"E4JyAzB52quptwtemyhYA","Bakeries","2.4278693","Breakfast & Brunch","2.1252499","Cafes","1.7121423"
"ZJkVkaUcN4ITVeuG4Qtw","Nightlife","1.8697633","Breakfast & Brunch","1.4491712","Bars","1.0600784"
"SoLPRdhlyL5HAknBKTUcQ","Japanese","2.1603358","Arts & Entertainment","0.9456096","Asian Fusion","0.597939"
"ukCTLs6T8LY1eUBXiAlmCg","Steakhouses","3.1823184","Seafood","1.3494526","Venues & Event Spaces","0.41355667"
"Ht7HiGBox8lS1Y8IPjO8g","Sandwiches","1.2288542","Breakfast & Brunch","1.1431078","Salad","0.2835883"
"1d6c6Q2j2jwVzBfXdLHlg","Salad","1.5440971","Arts & Entertainment","0.7321449","Asian Fusion","0.47652176"
"k1QpHAkzKTrFYfk6uVgQ","Pizza","2.1532154","Barbeque","1.2669104","Seafood","0.504981"
"mnwRtuVQEsIUomBchu0gwg","Breakfast & Brunch","1.5955346","Venues & Event Spaces","0.6253539","Bars","0.29258373"
"dNr7VKRti8dXWEjzfVBtQ","Cafes","1.0231073","Bars","0.9276764","Venues & Event Spaces","0.81185275"
"RtnTbhWYw4QjKhoTBV37OA","Arts & Entertainment","1.3481141","Venues & Event Spaces","0.7109964","Event Planning & Services","0.5288645"
"PVTfzxu7of57zo1jZwEzkg","Mediterranean","1.4187891","Event Planning & Services","1.0497531","American (New)","1.0098426"
"u73j2VQ3TGWdMOAG7MABw","Venues & Event Spaces","1.4076715","Coffee & Tea","1.12378","American (New)","0.5021156"
"7cK9uEV09iPmsTqOqmY3kQ","Grocery","2.7774343","Pizza","2.0412436","Gas Stations","0.9090384"
"moZpwq1hNxCuJRpfupOTA","Mexican","2.1268637","American (New)","1.6192969","Venues & Event Spaces","0.61030346"
"64dfRmMmUsOdLnkBOtzp4w","Mexican","1.3000494","Arts & Entertainment","1.2261864","Cafes","0.72088176"
"GIhzzb9tjqLCYdNPk3dQ","Venues & Event Spaces","5.1004972","Arts & Entertainment","3.9667358","Gas Stations","3.5745854"
"ElWzx5fU8S2G45OnMHpA","Venues & Event Spaces","2.476353","Breakfast & Brunch","1.6170813","Japanese","1.0855206"
"RwlumSqNBunw1a1LXccN8A","Breakfast & Brunch","2.5905914","Coffee & Tea","0.8235603","American (Traditional)","0.6674878"
"ZCzey5aPhd7jYIoHsUfjmQ","Asian Fusion","5.7280207","Chinese","1.4092443","Seafood","1.2620282"
"Lz6QUlFkVKtnzSISk0WUPw","Seafood","3.1042087","Cafes","1.0231073","American (Traditional)","0.45321926"
"8Zqh2jwtncA3N4fWEMTvZQ","Breakfast & Brunch","2.213641","Coffee & Tea","2.0200188","American (Traditional)","0.79911846"
"5eKpgro9LxPYDoRVJnEA","Breakfast & Brunch","2.8378377","Japanese","2.6392777","Coffee & Tea","2.4949331"
"TkEMlu88OZn9TKZyeY9CJg","Steakhouses","3.2052863","Arts & Entertainment","1.856565","Seafood","1.5394773"
"LYgAfvpMQU6JqBcTXgSw","Barbeque","2.195495","Steakhouses","0.39359608","Home Services","0.33419585"
"uKKNw68mZZaa1jcyszEbyA","Coffee & Tea","3.1362462","Breakfast & Brunch","1.3895158","Cafes","1.2832052"
"90bL34o2KEes9pUnCOm7pQ","Event Planning & Services","1.7445722","Venues & Event Spaces","1.5631063","Salad","1.557929"
"XMMLRvV4IMxIGyc4H37LxA","Mediterranean","1.2728302","Gas Stations","1.0092069","Coffee & Tea","0.8678994"
"N5B7OBTyNGgwUY2fwNcyw","Cafes","2.403227","Coffee & Tea","1.3744965","Nightlife","1.1801295"
"plWuv4gda7m0KlqCNhrb4w","Arts & Entertainment","2.5147128","Bars","0.77502936","Venues & Event Spaces","0.42433402"
"fT6Uwl6abRQfiNgxreqbg","Asian Fusion","5.4795065","Japanese","3.8916566","Cafes","1.7121423"
"wHVWfCa6koeiJXAu78e1g","Gas Stations","2.7876792","Barbeque","2.402516","Coffee & Tea","0.80466694"
"9vGmNrEcLWFOnUzeUdfag","Barbeque","2.4137135","Arts & Entertainment","0.7321449","Home Services","0.68642384"
"C2BR0TjNacoNzItPLUHTAA","Seafood","1.6404597","Asian Fusion","0.6665678","American (New)","0.0"
"r5PLDU4mSbde5XekTXSCA","Grocery","3.3521771","Bakeries","3.120009","Sandwiches","2.7745826"
"cTZmf7B4yciMc1WKiCVOA","Arts & Entertainment","0.99224275","Sandwiches","0.97362155","Burgers","0.75892967"
"EDcZRvERC22Cvw1yi4VKg","American (Traditional)","1.0195948","American (New)","0.78321445","Event Planning & Services","0.6291672"
"ArmAaGCdCVAlkhdtaT6RzQ","Burgers","2.3695056","American (Traditional)","0.009491999","American (New)","0.0"
"FLnsWAa4AGEW4NgE8Fqew","Breakfast & Brunch","2.8201716","Coffee & Tea","1.5951296","American (Traditional)","0.49703985"
"Yl05MqCs9xRzrJFkGWLpgA","Breakfast & Brunch","2.8765764","Arts & Entertainment","0.6433841","Coffee & Tea","0.32146215"
"5FIOXmUE3qMviX9GafGHQ","Arts & Entertainment","1.1175618","Sandwiches","1.0406795","American (New)","0.9496021"
"FI8LPGkc8Dhwx0l0zyyg","Mexican","2.0087261","Nightlife","1.4402274","Restaurants","1.0000546"
"9a3DrZvpYxVs3kqwlCNSw","Pizza","2.1048431","Venues & Event Spaces","1.3097994","Sandwiches","0.93385655"
"JzOp695tclcNCNMuBl7oxA","Bars","1.3345286","Venues & Event Spaces","0.77633744","Sandwiches","0.43840235"
"vK1qKEG7zHvjiTOsN0CRg","Breakfast & Brunch","2.902063","Coffee & Tea","1.0795627","Event Planning & Services","0.32978305"
"fKlr9qNoV37WQJwQ826POg","Steakhouses","2.832511","Salad","1.4169341","Venues & Event Spaces","1.0246493"
"j2bxctbED3zbfSaqhQmQ","Venues & Event Spaces","0.35020563","American (New)","0.28182197","American (Traditional)","0.28182197"
"DPJPHJnXsuhYhsgBA0Xw","Steakhouses","3.3330088","Arts & Entertainment","0.7321449","Seafood","0.492565"
"1qwkbN3wu3AGDxMTXVz2gA","Event Planning & Services","4.003241","Arts & Entertainment","2.5479274","Venues & Event Spaces","1.9083542"
"0gXYLVPNWz0WT8wXQVpS0g","Arts & Entertainment","1.6810795","Breakfast & Brunch","1.1323175","Cafes","1.0231073"
"VyVIneSU7XAWgMBllI6LnQ","Barbeque","2.5544584","Caterers","2.121533","Nightlife","0.7660274"
"wUKzaS1MHg94RGM6z8u9mw","Mediterranean","2.9552271","Breakfast & Brunch","0.9385391","Venues & Event Spaces","0.9364608"
"gQMAcDm8kv8ev7x2BshMwg","Asian Fusion","1.9865501","Coffee & Tea","0.95692384","American (Traditional)","0.85676336"
"2GmGT7QjowR1ihup3FbVA","Mediterranean","3.375627","Grocery","3.2272046","Sandwiches","0.8794292"
"wl0QZqAzr1DelslQ02JGCQ","American (Traditional)","1.2431417","Nightlife","0.5184309","Cafes","0.36140865"
"MM8n7SPaIuMlDGbUM5SZhA","Venues & Event Spaces","1.4969245","Home Services","1.1673173","Event Planning & Services","1.1673173"
"ZBfr1BHvArFp1d6XH8jOQ","Burgers","2.1131084","Sandwiches","1.2123839","Gas Stations","1.1691363"
"vsFFbN71ehRCp46KeR5RdQ","Breakfast & Brunch","2.0551157","Coffee & Tea","1.2100296","American (New)","0.0"
"LelAlfuj5oVRF9CQdWLsNQ","Breakfast & Brunch","1.618318","Coffee & Tea","1.1833693","Mediterranean","0.7297178"
"J07TDs6qnTIaxm48EL1cKQ","Cafes","0.72088176","Bars","0.6938416","Asian Fusion","0.48887604"
"YPavuOh2XsnRbLfl0DH2lQ","Coffee & Tea","1.7360648","Home Services","0.32937744","Food","0.1082976"
"UE3AvVnaPEBPneVahYT2eA","Venues & Event Spaces","1.0352774","Salad","0.91894525","Restaurants","0.51715887"
"YSYDJTCt5kzY2kKnLNGRiA","Mexican","2.285503","American (Traditional)","1.1139333","Venues & Event Spaces","0.6208886"
"yNPh5SO7wr8HPpVCDPbXQ","Venues & Event Spaces","2.7491064","Event Planning & Services","1.5532912","Restaurants","0.48008534"
