"r5PLDU4mSbde5XekTXSCA","Bakeries","3.9795067","Chinese","1.2221636","Gas Stations","1.1807929"
"cTZmf7B4yciMc1WKiCVOA","Arts & Entertainment","2.0732212","Japanese","1.926011","Venues & Event Spaces","1.7911108"
"EDcZRvERC22Cvw1yi4VKg","Asian Fusion","0.9878659","Seafood","0.81483245","Arts & Entertainment","0.63747436"
"ArmAaGCdCVAlkhdtaT6RzQ","Japanese","1.5943264","Burgers","0.7624646","Venues & Event Spaces","0.5976246"
"FLnsWAa4AGEW4NgE8Fqew","Venues & Event Spaces","1.5673072","Chinese","0.7160393","Breakfast & Brunch","0.6478187"
"Yl05MqCs9xRzrJFkGWLpgA","Arts & Entertainment","1.017768","Barbeque","0.8757965","Seafood","0.703881"
"5FIOXmUE3qMviX9GafGHQ","Asian Fusion","1.6530186","Arts & Entertainment","1.6202425","Mediterranean","1.3189428"
"FI8LPGkc8Dhwx0l0zyyg","Arts & Entertainment","2.0732212","Nightlife","1.8373744","Japanese","1.2794527"
"9a3DrZvpYxVs3kqwlCNSw","Venues & Event Spaces","2.3267963","Arts & Entertainment","1.8721933","Barbeque","0.719388"
"JzOp695tclcNCNMuBl7oxA","Venues & Event Spaces","2.0911467","Arts & Entertainment","1.7624621","Mediterranean","1.3771136"
"vK1qKEG7zHvjiTOsN0CRg","Breakfast & Brunch","0.6489411","Arts & Entertainment","0.63747436","Sandwiches","0.32578266"
"fKlr9qNoV37WQJwQ826POg","Steakhouses","4.097026","Venues & Event Spaces","1.4376079","Barbeque","1.2609301"
"j2bxctbED3zbfSaqhQmQ","Steakhouses","2.631588","Venues & Event Spaces","1.6317893","Seafood","0.90568364"
"DPJPHJnXsuhYhsgBA0Xw","Steakhouses","4.1515245","Venues & Event Spaces","1.8137014","Asian Fusion","1.393687"
"1qwkbN3wu3AGDxMTXVz2gA","Gas Stations","2.1150916","Arts & Entertainment","1.2333691","Venues & Event Spaces","0.7992662"
"0gXYLVPNWz0WT8wXQVpS0g","Arts & Entertainment","2.6991293","Mediterranean","1.6684912","Cafes","1.6574507"
"VyVIneSU7XAWgMBllI6LnQ","Steakhouses","2.3774216","Caterers","2.372605","Barbeque","2.157362"
"wUKzaS1MHg94RGM6z8u9mw","Mediterranean","2.320611","Venues & Event Spaces","2.027101","Nightlife","1.1829654"
"gQMAcDm8kv8ev7x2BshMwg","Chinese","1.3965257","Japanese","1.2794527","Seafood","0.9278443"
"2GmGT7QjowR1ihup3FbVA","Mediterranean","2.3276863","Chinese","0.7937686","Grocery","0.68438137"
"wl0QZqAzr1DelslQ02JGCQ","Gas Stations","1.4842913","Mediterranean","1.3771136","Arts & Entertainment","1.3348117"
"MM8n7SPaIuMlDGbUM5SZhA","Venues & Event Spaces","2.2818751","Mediterranean","1.456387","Japanese","1.1541631"
"ZBfr1BHvArFp1d6XH8jOQ","Gas Stations","2.5690403","Japanese","1.2794527","Burgers","0.7618802"
"vsFFbN71ehRCp46KeR5RdQ","Breakfast & Brunch","0.6437018","Event Planning & Services","0.5847841","Burgers","0.5069208"
"LelAlfuj5oVRF9CQdWLsNQ","Mediterranean","2.060196","Japanese","1.4438643","Chinese","1.305993"
"J07TDs6qnTIaxm48EL1cKQ","Asian Fusion","1.9715009","Gas Stations","1.7459605","Venues & Event Spaces","1.6200224"
"YPavuOh2XsnRbLfl0DH2lQ","Asian Fusion","0.84599304","Mediterranean","0.7524856","Gas Stations","0.71580094"
"UE3AvVnaPEBPneVahYT2eA","Steakhouses","2.631588","Venues & Event Spaces","1.5602256","Barbeque","1.0079333"
"YSYDJTCt5kzY2kKnLNGRiA","Asian Fusion","1.1126679","Seafood","0.8808563","Arts & Entertainment","0.63747436"
"yNPh5SO7wr8HPpVCDPbXQ","Mediterranean","1.8594614","Venues & Event Spaces","1.8548256","Chinese","1.262866"
